enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
16977,30,78,1,0,3,2,5,17,7,0,1,75,0
584,5,85,3,1,0,1,6,13,4,6,0,2,0
1846,91,83,1,0,3,2,5,8,7,1,0,10,0
2153,64,14,1,0,3,0,5,16,4,5,4,91,0
12724,48,82,1,0,3,0,5,19,5,5,3,59,0
1298,7,53,3,0,3,0,5,14,8,6,1,4,0
10376,103,91,0,0,3,2,4,1,2,5,0,39,0
10439,35,42,3,0,3,0,5,3,7,5,6,95,0
5707,5,85,3,0,3,2,5,19,3,5,0,22,0
8958,93,21,1,1,3,0,1,8,5,5,1,59,0
14995,5,85,0,1,0,0,3,1,8,6,6,3,0
5502,48,82,1,0,3,2,5,21,8,6,0,42,0
1423,106,13,1,0,3,1,6,18,8,6,0,19,0
11839,100,54,1,0,1,0,5,19,1,5,3,51,0
14389,64,14,1,0,3,0,5,16,3,5,0,85,0
47,120,89,1,1,0,4,6,15,8,5,6,45,0
15930,48,82,1,1,3,2,2,7,3,5,3,17,0
9874,13,90,1,0,3,2,5,18,1,5,1,27,0
5114,82,74,1,0,3,2,5,21,4,5,1,7,0
12255,13,90,1,0,3,2,5,2,4,5,1,61,0
15991,5,85,1,0,3,0,2,13,1,2,4,67,1
9592,5,85,3,0,3,2,5,21,3,5,2,42,0
7342,13,90,1,0,3,2,5,18,4,5,0,33,0
9086,49,85,3,0,3,2,5,18,3,5,0,32,0
1309,105,61,1,0,3,2,5,5,2,5,0,47,0
15419,64,14,1,1,0,0,5,14,8,6,6,69,1
16377,5,85,1,0,3,0,5,6,8,5,2,39,0
4185,82,74,3,1,3,0,3,2,8,6,1,36,1
14130,2,73,3,1,0,1,6,14,8,6,0,182,0
16569,35,42,0,0,3,2,5,19,1,5,0,57,0
4319,61,23,3,0,3,0,4,16,4,5,0,179,0
5414,5,85,1,1,3,2,5,15,0,1,2,175,0
2609,74,75,1,1,3,1,6,15,8,6,6,42,0
3035,91,83,3,0,3,3,5,21,1,6,0,73,0
7660,13,90,1,0,3,0,5,16,0,5,4,105,0
6926,37,36,0,1,3,0,5,16,3,5,0,39,0
11149,64,14,3,1,3,0,5,20,8,6,0,109,1
15155,5,85,1,1,0,0,5,15,8,4,0,159,0
2262,5,85,1,1,3,1,6,11,8,6,6,40,0
13277,85,77,1,1,3,4,6,13,8,6,6,101,0
8761,13,90,3,1,3,2,5,18,3,5,0,17,0
3273,78,60,1,0,3,2,5,21,0,5,4,77,0
6904,5,85,1,0,3,0,5,19,1,1,0,27,0
8657,5,85,1,0,3,2,5,21,8,6,4,51,0
10199,11,8,3,1,0,0,5,11,8,6,6,11,1
7491,64,14,3,0,3,2,5,15,1,5,1,16,1
14000,13,90,3,0,3,0,5,21,8,6,3,14,0
8131,3,11,3,1,3,0,5,13,4,5,0,26,0
1657,48,82,1,0,3,0,5,16,2,5,0,6,0
5719,49,85,3,1,3,1,6,16,0,5,1,69,0
11399,5,85,2,0,3,2,5,21,8,6,2,105,1
9724,13,90,1,0,3,0,5,2,7,0,6,2,1
4024,2,73,1,1,0,0,5,16,8,6,6,136,0
4437,82,74,1,0,3,2,5,21,8,6,4,5,0
17073,49,85,1,0,1,0,5,17,4,2,1,73,0
12777,91,83,1,0,3,0,5,1,1,5,0,45,0
1656,95,67,3,0,0,2,5,3,8,6,1,90,0
10193,13,90,1,0,3,0,5,16,2,5,0,5,0
12890,48,82,1,0,3,0,2,17,0,5,0,7,0
11154,116,27,1,0,1,1,6,16,8,6,0,57,1
1014,64,14,0,0,3,2,5,18,5,5,0,91,0
16617,5,85,1,0,3,2,5,19,2,5,3,23,1
17675,64,14,1,1,3,0,5,20,3,5,0,6,0
16655,101,40,1,0,0,0,5,3,8,6,0,90,1
1962,5,85,1,0,1,0,5,2,3,5,1,166,0
15706,13,90,1,0,3,0,5,5,0,5,6,179,0
8903,5,85,0,0,3,0,0,5,0,5,0,110,1
17049,21,34,1,1,0,0,5,11,8,6,6,17,0
2597,95,67,1,0,3,2,5,7,8,6,0,52,0
7870,56,48,1,0,3,0,5,1,7,6,0,52,0
14394,13,90,3,1,1,1,6,14,3,5,1,4,0
13607,85,77,1,0,3,0,5,3,4,5,4,6,0
18780,5,85,1,1,3,0,5,6,1,1,0,170,0
6895,103,91,3,0,3,1,6,1,3,5,1,32,0
13821,91,83,1,0,3,0,5,1,0,6,0,55,0
1955,48,82,1,0,3,0,5,21,2,5,0,55,0
16301,5,85,1,0,3,0,0,12,8,6,3,57,1
5876,64,14,3,0,0,0,5,11,7,4,0,134,0
18549,98,27,0,1,0,4,6,20,8,5,6,36,1
5786,3,11,1,0,0,2,5,9,8,6,0,164,1
14263,2,73,3,1,3,1,6,11,8,6,6,184,0
14233,70,91,1,0,3,5,6,7,1,5,4,62,0
17080,48,82,1,0,3,1,6,16,8,6,0,35,0
18775,5,85,1,1,3,0,5,8,8,6,0,114,1
7619,48,82,2,0,3,0,5,18,8,6,0,12,0
10805,85,77,3,0,3,1,6,13,0,1,0,27,0
18595,49,85,1,0,3,0,5,1,8,6,0,67,0
15969,48,82,0,0,3,2,5,15,1,1,0,25,0
8350,68,27,1,0,3,1,6,14,1,5,1,44,1
13052,30,78,3,1,0,2,5,0,8,4,6,60,1
12561,11,8,3,1,0,0,5,11,8,6,0,140,1
5911,74,75,3,1,3,1,6,22,8,6,6,43,0
10073,5,85,1,0,3,0,5,2,8,6,4,41,1
11736,13,90,0,0,3,2,5,2,4,5,1,7,0
6574,49,85,0,0,3,0,5,21,8,6,4,57,0
14933,64,14,1,0,3,0,5,19,1,1,0,8,1
10758,5,85,1,0,3,0,5,7,1,5,0,36,0
13678,11,8,1,1,0,1,6,15,8,6,6,3,1
19106,6,88,1,0,3,2,5,21,2,5,0,145,0
770,89,70,1,0,3,0,5,9,4,5,4,30,0
13011,78,60,1,0,3,2,5,21,0,0,3,182,0
4990,49,85,1,1,0,2,5,5,8,6,3,35,0
6529,64,14,1,0,2,2,5,15,8,6,1,51,0
18283,1,76,1,0,3,0,5,2,7,5,0,79,0
3015,64,14,3,0,3,2,5,18,3,5,0,35,1
16603,70,91,1,0,3,0,5,7,0,5,0,24,0
13002,91,83,1,0,3,0,5,2,3,5,0,63,0
16194,5,85,1,1,0,0,5,11,8,6,0,31,0
12736,30,78,1,0,3,2,5,21,8,6,0,22,0
8098,116,27,1,0,3,0,5,11,8,6,0,110,1
13027,56,48,1,1,0,0,5,13,1,5,0,40,0
14975,5,85,1,0,3,0,5,21,3,5,4,48,0
11368,48,82,1,0,3,0,0,17,4,5,3,25,0
5108,15,38,1,0,3,2,5,21,1,5,4,29,0
2659,89,70,1,1,0,1,6,14,8,6,6,119,0
5668,5,85,1,0,3,0,5,21,0,0,3,183,0
12609,49,85,1,0,3,0,5,3,4,5,4,174,0
10463,103,91,1,1,3,4,6,18,8,6,6,55,0
9030,5,85,3,1,0,0,5,16,3,4,0,41,0
7256,4,57,1,0,3,2,5,2,4,5,0,10,0
2353,68,27,1,0,3,0,5,21,8,6,0,49,0
12046,48,82,1,0,3,2,5,1,4,5,1,23,0
15190,5,85,1,0,3,0,5,13,1,5,1,75,0
7602,13,90,1,0,1,2,4,10,4,5,1,3,0
1544,7,53,1,0,3,0,3,2,1,2,0,197,0
8520,13,90,1,0,3,2,5,5,4,1,0,51,0
9496,49,85,1,0,3,0,5,21,1,5,4,19,0
12278,11,8,1,0,3,0,5,18,4,5,0,176,1
14330,11,8,3,0,1,0,5,16,8,6,1,15,1
9831,50,45,1,0,3,0,5,16,4,5,0,45,0
13834,106,13,1,1,0,0,2,20,8,6,4,17,0
3450,5,85,1,0,0,0,5,11,1,5,0,158,0
17229,13,90,1,1,1,2,5,21,2,2,0,19,0
7666,13,90,1,1,3,0,5,0,4,5,0,34,0
17529,24,7,1,0,3,0,5,15,0,5,1,65,1
5522,5,85,1,0,3,0,1,21,3,5,4,50,0
6764,95,67,1,1,3,4,6,13,8,6,5,64,0
82,95,67,1,0,3,2,5,18,6,5,1,9,0
12927,30,78,0,1,3,2,5,15,1,1,6,14,1
11049,64,14,1,0,3,0,5,19,7,1,3,49,1
4552,5,85,1,0,3,0,5,4,4,5,0,175,0
13421,5,85,3,0,1,0,5,13,4,5,1,6,0
18236,49,85,1,0,0,0,5,13,2,5,0,28,1
16576,120,89,1,0,3,0,5,15,4,5,0,20,0
3024,95,67,1,0,1,2,5,12,8,6,1,227,0
11451,5,85,1,0,3,0,5,11,5,5,0,71,0
3751,6,88,1,0,3,0,5,21,0,5,0,20,0
16793,48,82,1,0,3,2,5,21,2,2,4,72,0
16295,5,85,0,0,3,0,5,21,6,5,4,50,1
12030,5,85,3,0,3,0,5,21,2,5,4,7,0
16673,5,85,3,0,3,2,5,7,4,0,0,72,0
5655,5,85,1,1,3,0,5,6,2,5,0,15,0
3417,64,14,1,0,3,0,4,13,8,6,0,12,1
4225,5,85,1,0,3,3,5,5,4,1,0,3,0
13150,5,85,1,0,3,0,1,17,1,1,0,15,0
8054,83,41,1,0,3,0,5,17,8,6,4,111,0
10712,5,85,1,0,3,0,5,21,6,5,0,7,0
14493,5,85,3,1,3,0,5,19,1,5,4,24,0
8281,47,64,0,0,3,0,5,16,3,5,0,69,0
14154,5,85,3,1,0,0,5,13,0,4,0,50,1
14892,5,85,1,0,3,1,6,9,3,5,1,24,0
15695,49,85,1,0,3,0,5,21,8,6,1,89,1
4869,7,53,3,0,3,2,1,9,8,6,0,49,0
17472,49,85,1,0,3,0,5,16,5,4,1,127,0
15964,65,80,1,1,3,0,5,19,2,5,0,40,0
17057,64,14,3,0,3,2,5,18,1,5,0,102,0
11525,5,85,1,1,3,0,5,21,8,6,0,10,0
16190,5,85,1,0,3,0,5,7,8,6,0,24,1
18430,5,85,3,0,3,0,0,7,7,5,4,35,0
12745,51,81,3,1,3,0,1,14,3,5,0,178,0
10743,13,90,1,0,3,0,5,5,4,5,4,16,0
16769,114,89,3,0,3,0,5,5,8,6,0,10,1
4782,64,14,1,0,3,0,5,19,0,0,0,5,1
18164,95,67,0,0,3,0,5,14,7,6,0,4,0
4453,95,67,3,0,2,0,5,1,0,6,1,222,0
8737,48,82,1,0,3,0,5,21,5,1,1,22,0
556,5,85,1,0,3,0,5,14,1,5,3,8,0
13538,13,90,1,1,0,1,6,2,8,6,0,47,0
8905,6,88,3,1,0,0,5,14,8,6,5,42,1
8979,30,78,1,0,3,2,5,21,1,5,4,29,0
15236,48,82,1,0,3,0,5,17,1,5,0,76,0
17670,5,85,1,0,3,0,5,4,0,1,0,153,0
8635,122,84,1,1,0,1,6,17,8,6,6,134,1
18205,5,85,1,0,3,0,5,4,6,5,4,10,0
11554,5,85,3,0,3,0,5,19,4,5,3,55,0
14506,22,1,3,1,2,0,5,13,4,5,5,22,1
12991,11,8,3,0,3,2,5,19,1,5,4,17,0
3352,48,82,1,0,3,0,5,21,4,5,6,108,1
19042,48,82,0,0,3,0,5,21,8,6,2,54,0
9990,48,82,0,0,3,2,2,14,4,5,1,24,0
5243,60,27,1,0,3,0,5,13,8,6,2,56,0
11706,50,45,0,0,3,2,5,8,8,6,2,9,1
3768,64,14,1,0,0,0,5,15,4,5,2,50,1
13896,5,85,1,0,3,0,5,1,1,5,4,107,0
15375,48,82,1,0,3,0,5,2,3,5,4,50,1
4493,64,14,3,0,0,2,5,13,7,5,0,126,1
7277,5,85,1,0,3,2,4,21,3,5,4,69,0
6555,95,67,1,1,0,1,6,18,0,5,0,17,0
16088,48,82,1,0,3,0,5,21,4,0,4,24,0
18874,48,82,0,1,3,0,5,19,0,5,0,27,1
9357,78,60,3,1,1,0,5,11,0,5,0,199,0
17091,5,85,0,1,3,3,5,5,2,2,0,54,0
6120,5,85,3,0,3,0,5,1,0,5,3,21,1
13107,0,65,1,0,3,2,5,1,4,5,0,66,0
11358,48,82,3,1,3,0,5,21,5,5,1,67,0
3978,48,82,1,0,3,2,5,17,4,6,0,52,0
13744,64,14,1,0,3,0,5,21,4,5,4,102,0
17331,116,27,1,0,3,0,5,6,8,6,1,100,1
7988,4,57,3,0,3,0,5,20,4,5,1,10,1
14420,5,85,0,0,3,2,2,21,1,4,4,37,0
7050,99,72,3,0,3,0,5,21,8,6,4,52,0
7913,64,14,3,0,3,0,5,3,5,1,1,2,1
5733,36,31,1,1,1,2,5,15,5,4,0,16,0
13207,5,85,1,1,3,0,5,21,8,6,1,69,0
10023,105,61,1,0,0,0,5,5,1,5,0,133,0
2647,5,85,1,0,3,0,5,3,4,5,0,29,0
18150,64,14,3,0,2,5,6,15,8,6,0,135,1
3165,95,67,1,0,3,0,5,7,8,6,0,31,0
18778,64,14,1,1,3,5,6,0,8,5,6,55,1
6507,5,85,3,1,0,0,5,13,7,0,5,7,0
2633,7,53,1,0,3,0,5,15,0,6,2,5,0
10449,30,78,1,0,3,2,5,18,4,5,0,130,0
19059,13,90,0,0,3,2,2,19,8,6,0,43,0
6238,5,85,1,0,3,0,5,14,4,1,0,25,0
18427,50,45,1,0,3,0,5,10,1,4,0,11,0
11670,6,88,1,1,0,1,6,14,4,5,1,12,0
17718,5,85,1,0,3,0,5,21,1,5,1,5,0
10476,64,14,3,0,3,2,5,1,3,5,0,132,1
17655,30,78,1,0,3,0,5,21,0,5,4,22,0
15125,107,27,3,1,2,5,6,11,8,6,5,95,0
7793,78,60,1,0,3,1,6,13,7,0,0,8,0
16460,64,14,1,0,0,0,5,18,6,5,0,17,1
14772,102,13,1,0,3,0,5,16,1,5,1,16,0
2771,5,85,3,1,3,1,6,16,8,6,0,77,0
7138,13,90,1,0,2,1,6,8,0,5,1,134,0
10209,28,37,1,0,3,0,5,17,4,5,0,124,0
10047,116,27,1,0,3,0,5,1,4,5,0,25,0
14534,48,82,3,0,3,1,6,10,1,5,0,16,1
6669,55,71,1,0,3,2,5,8,3,5,2,11,0
9090,5,85,1,0,3,0,5,21,3,5,4,89,0
13958,65,80,1,0,3,1,6,11,4,1,0,3,0
11410,13,90,3,1,3,1,6,20,8,6,5,56,1
17743,5,85,1,0,3,0,5,2,6,6,4,79,0
4097,85,77,1,1,0,1,6,14,8,6,6,172,0
13707,41,24,3,0,0,0,5,0,8,6,0,17,1
3491,95,67,1,0,3,0,5,18,0,0,0,99,0
5446,5,85,1,0,3,0,5,21,3,5,3,17,0
10973,61,23,0,0,2,0,5,14,8,6,2,81,1
14808,5,85,1,0,3,0,5,7,1,5,2,79,0
12386,13,90,1,1,2,1,6,11,8,6,0,117,0
12900,24,7,3,1,0,0,5,20,4,5,0,17,0
6524,4,57,1,1,0,0,5,16,8,6,0,32,1
209,5,85,1,0,3,0,5,21,3,5,4,99,0
7747,39,9,1,1,0,0,5,13,8,6,1,2,1
4786,5,85,0,1,3,1,6,20,8,6,6,170,0
17661,121,92,1,1,3,1,6,17,1,5,4,218,0
1937,48,82,3,0,3,2,5,20,3,5,0,51,0
15692,119,27,3,0,3,0,5,14,8,6,0,91,1
15381,13,90,3,0,1,0,5,19,7,1,0,66,0
18532,37,36,3,1,0,0,5,15,8,6,6,16,1
12410,6,88,1,0,3,1,6,21,1,3,4,5,0
493,101,40,1,0,3,0,5,3,0,5,0,36,1
17220,17,29,1,1,1,0,5,13,1,5,0,54,0
11136,118,69,3,0,0,0,5,14,3,5,0,118,0
1968,44,10,3,0,3,0,5,13,4,5,0,3,1
1598,89,70,2,1,0,1,6,0,8,5,6,36,0
18853,49,85,1,0,3,0,5,3,0,5,1,6,0
15661,5,85,0,1,3,2,5,3,3,5,0,49,0
8401,13,90,0,0,1,0,5,14,0,1,1,184,0
9303,64,14,1,0,3,2,5,0,4,5,5,33,0
8919,30,78,1,0,3,0,5,1,1,5,4,24,0
7917,5,85,1,0,3,0,5,15,4,1,0,65,0
12607,86,36,1,0,3,0,5,1,0,5,0,8,1
7175,112,87,3,1,0,1,6,17,4,6,5,106,0
18560,101,40,1,1,3,0,5,13,3,5,0,94,0
16392,64,14,3,1,0,0,5,13,8,4,0,13,0
5783,50,45,1,0,3,1,6,3,8,6,0,67,0
16531,5,85,1,1,1,0,5,13,1,5,0,11,1
11994,122,84,1,0,3,0,5,19,4,5,1,54,0
18971,74,75,2,0,3,0,5,4,2,5,3,10,0
4548,48,82,1,0,3,0,5,2,1,5,1,30,0
18810,55,71,1,1,0,0,2,11,2,5,0,16,0
8566,5,85,1,0,1,2,2,3,6,2,0,29,0
15269,5,85,1,0,3,2,5,4,3,5,3,16,0
18977,99,72,3,0,1,2,5,16,0,0,0,69,0
11810,64,14,1,0,3,2,5,19,4,5,1,199,0
7097,2,73,1,0,3,0,5,3,8,6,3,94,1
8748,13,90,3,0,0,0,5,15,7,6,1,98,0
4029,64,14,1,1,0,0,5,1,8,6,6,23,1
5864,13,90,1,0,3,2,5,21,1,5,6,201,0
13354,36,31,1,0,3,2,5,21,8,6,0,87,1
5338,5,85,3,0,2,5,6,3,8,6,2,63,0
19090,5,85,1,1,3,2,5,10,7,0,1,23,0
13967,35,42,1,0,3,0,5,3,4,5,0,218,0
3422,49,85,3,0,3,0,5,17,2,5,0,100,0
8339,13,90,1,0,3,0,5,19,8,6,0,72,0
11679,120,89,1,0,3,2,5,21,8,6,1,34,1
1030,64,14,1,0,3,0,5,5,6,5,4,32,0
3028,95,67,0,1,3,2,5,21,1,5,4,34,0
6173,48,82,1,0,3,2,5,21,4,5,0,148,0
17908,66,27,1,1,3,0,3,17,1,5,3,4,1
3575,103,91,1,0,3,0,5,1,4,5,0,167,0
4060,13,90,1,0,0,2,5,6,1,5,0,237,0
13756,30,78,3,0,3,2,5,16,3,5,6,123,0
15439,53,86,1,0,0,2,5,15,1,5,0,9,0
18809,64,14,1,0,3,0,5,15,2,5,0,51,1
9121,5,85,3,1,0,0,4,17,8,6,0,108,1
1629,88,35,1,0,0,0,5,14,5,4,6,68,0
14455,13,90,3,1,0,0,5,13,2,5,6,59,0
18409,1,76,3,0,3,0,5,21,8,6,4,39,0
13117,49,85,1,1,3,3,5,10,6,4,2,201,0
4015,101,40,1,1,3,1,6,20,8,6,6,67,0
856,48,82,1,0,3,0,5,21,4,5,3,33,1
8911,5,85,1,1,0,0,5,14,6,5,1,29,0
7622,95,67,2,0,3,2,5,7,4,5,0,1,0
3512,5,85,3,0,3,2,5,16,8,6,0,44,0
15709,99,72,1,0,3,0,5,17,8,6,4,102,0
11389,0,65,3,0,3,0,5,4,0,1,0,22,0
8970,64,14,1,1,0,1,6,20,8,6,6,238,0
8715,64,14,3,1,3,1,6,20,8,6,6,19,1
6103,65,80,1,1,3,4,6,20,8,6,6,163,0
3894,48,82,1,0,3,0,5,16,0,1,0,67,0
4569,91,83,1,0,3,2,5,18,1,6,1,109,0
14176,64,14,1,0,3,0,5,14,2,5,0,24,1
2775,5,85,1,0,3,0,5,21,8,6,4,77,0
1792,5,85,1,0,3,0,5,21,2,5,4,107,0
98,64,14,1,0,3,0,5,19,3,5,4,50,1
4458,82,74,1,0,1,1,6,6,2,5,4,14,0
12477,48,82,1,0,3,0,5,11,7,5,1,16,0
9915,120,89,3,0,3,0,5,21,1,5,4,62,0
3863,48,82,1,0,3,0,2,20,8,6,0,92,1
11863,15,38,3,0,3,0,5,16,6,5,0,63,0
6559,64,14,1,0,3,2,5,17,2,5,1,19,1
11053,48,82,1,0,3,0,5,7,8,6,0,14,0
995,64,14,3,1,3,5,6,0,8,6,5,25,1
10292,5,85,1,1,0,0,5,2,8,6,6,5,0
857,36,31,1,0,3,0,5,9,1,5,4,170,0
5996,49,85,1,0,3,0,5,8,2,5,4,21,0
2209,13,90,1,1,0,0,5,16,8,5,6,70,0
15519,67,27,1,0,3,0,5,18,7,5,0,109,0
3414,31,62,1,0,3,0,3,8,5,5,0,31,0
18581,95,67,0,1,0,1,6,11,3,6,0,5,0
18231,94,56,1,0,3,0,5,16,1,5,0,20,0
14650,48,82,1,0,3,2,5,13,1,5,1,45,0
13971,64,14,1,0,3,0,5,3,5,5,4,158,1
885,5,85,1,0,3,0,5,7,1,5,0,11,0
17021,64,14,3,1,0,1,6,13,8,6,0,34,1
3957,55,71,3,1,3,4,6,14,4,6,1,7,0
11003,64,14,3,0,3,2,5,7,3,5,4,20,1
12297,13,90,1,0,3,0,5,2,1,5,1,55,0
10183,85,77,1,0,3,0,0,21,8,6,0,29,0
18245,49,85,1,1,0,2,5,1,8,6,0,6,0
3508,101,40,3,0,1,0,5,5,3,5,4,22,0
819,49,85,1,0,3,0,5,21,1,5,4,8,0
14531,13,90,3,0,3,2,5,21,4,5,4,25,0
18944,51,81,1,0,3,0,5,5,3,5,2,39,1
3683,2,73,3,0,0,2,5,10,4,1,1,104,0
8877,96,68,3,0,3,0,3,3,2,5,1,230,0
16604,64,14,1,0,3,0,5,6,2,5,0,13,1
1605,5,85,1,0,0,0,5,15,6,4,0,109,0
15139,64,14,3,1,3,0,5,19,0,5,2,49,1
14662,48,82,1,0,3,1,6,18,1,5,4,109,0
5294,82,74,1,0,0,2,5,19,4,5,4,50,0
692,121,92,3,1,3,0,5,14,8,6,1,67,1
9486,30,78,1,1,0,0,5,15,8,6,0,15,0
8830,30,78,1,0,3,2,5,16,7,5,0,5,0
18269,5,85,1,0,3,3,5,21,3,5,1,12,0
14084,5,85,1,0,3,0,0,5,8,6,3,168,1
551,42,27,1,1,3,4,6,13,8,6,6,21,0
10437,48,82,1,0,3,0,5,6,1,5,4,22,0
10729,5,85,0,0,0,0,5,14,8,4,0,54,1
3914,64,14,1,1,0,0,5,11,8,6,6,28,1
2235,65,80,0,0,3,0,5,19,0,1,0,40,0
1990,95,67,1,0,3,1,6,15,0,5,1,55,0
10457,70,91,1,0,3,1,6,5,4,1,2,10,0
100,64,14,0,0,3,0,1,17,2,5,4,78,1
8251,116,27,1,1,1,2,5,15,3,4,0,236,1
4560,82,74,1,0,3,0,5,21,8,6,0,174,0
7216,77,48,1,0,1,0,5,21,1,4,4,88,0
8742,120,89,1,1,0,1,6,0,4,4,0,82,1
18503,48,82,1,0,3,0,5,21,7,5,0,34,0
413,49,85,0,0,3,0,5,21,1,5,4,32,0
6140,49,85,1,0,3,0,5,21,4,5,4,52,0
15925,64,14,3,1,3,0,5,0,8,6,0,55,1
16174,48,82,1,0,3,2,5,2,8,6,0,2,1
9736,64,14,3,0,3,0,5,9,8,6,1,24,0
13950,5,85,1,0,1,2,5,6,5,4,0,9,0
14168,103,91,1,1,3,5,6,15,8,6,6,61,0
9502,5,85,1,0,3,2,5,19,5,5,4,39,0
6494,82,74,1,0,3,1,6,10,7,0,4,45,0
12235,63,55,1,1,3,1,6,13,8,6,1,21,1
2707,36,31,1,0,3,0,5,13,7,5,0,166,0
4509,82,74,3,0,3,0,5,14,2,5,1,50,0
2075,5,85,1,0,3,0,5,5,4,5,0,154,1
15210,91,83,1,0,3,2,5,1,4,5,0,59,0
6510,48,82,1,1,3,0,5,16,8,6,6,13,1
2701,5,85,1,0,3,2,5,21,3,5,4,9,0
15161,48,82,1,0,3,0,5,7,0,5,1,136,0
16757,5,85,0,0,3,2,0,21,8,6,0,17,1
7567,30,78,0,0,3,2,5,8,4,6,0,18,0
1268,13,90,0,0,3,2,2,13,4,5,0,81,0
15251,48,82,3,1,0,2,5,19,7,5,0,36,0
7527,99,72,3,0,0,2,5,19,3,5,0,51,0
5074,11,8,1,0,3,0,5,18,4,5,0,43,1
16523,64,14,1,0,3,0,5,14,8,6,1,18,0
11617,64,14,3,0,3,0,5,13,0,6,1,12,1
18026,64,14,1,1,3,0,5,15,0,1,0,23,1
9540,5,85,1,0,3,0,5,10,8,6,4,229,0
2567,48,82,1,0,3,0,2,12,4,5,1,71,0
15048,5,85,0,0,3,0,5,16,3,5,0,45,0
8969,5,85,0,0,3,2,5,2,3,5,0,60,0
12947,112,87,1,0,3,0,5,15,0,5,3,207,0
19122,5,85,1,0,3,0,5,21,8,6,4,20,0
11673,13,90,3,1,0,0,5,1,0,5,0,91,0
9176,64,14,3,0,0,0,5,13,4,5,6,9,0
1898,5,85,1,0,3,0,2,21,8,6,4,20,0
17927,5,85,1,0,3,2,5,9,3,5,0,8,0
17106,5,85,0,0,3,2,5,14,6,5,0,39,1
1952,91,83,1,0,3,1,6,18,1,5,0,113,0
8227,3,11,3,1,0,0,5,20,7,0,0,52,1
12525,5,85,0,0,3,0,5,21,8,6,1,186,0
2678,64,14,3,0,3,2,5,10,3,4,0,121,1
15629,64,14,1,1,0,2,5,13,8,6,0,33,1
8039,5,85,1,0,3,0,1,14,3,5,0,95,0
5893,64,14,1,0,3,2,5,19,1,5,3,3,1
2683,64,14,3,0,0,0,5,2,3,5,4,1,1
15806,49,85,0,0,3,0,5,13,5,5,1,220,0
3385,13,90,1,1,3,0,5,15,8,6,3,18,1
16289,64,14,1,1,0,0,5,11,8,6,6,11,1
221,13,90,1,0,3,2,5,5,3,5,1,79,0
845,5,85,1,0,3,3,5,21,0,0,4,40,0
13196,5,85,1,0,3,0,2,21,8,6,4,22,1
18486,5,85,0,0,3,0,2,14,3,5,0,212,0
16378,103,91,1,0,3,3,5,18,2,4,2,224,0
2293,95,67,1,0,3,0,5,1,0,1,0,19,0
1108,64,14,1,0,3,0,5,17,6,5,3,43,1
3955,48,82,3,0,3,2,5,11,4,5,0,73,0
935,5,85,1,1,0,0,5,15,8,6,0,14,0
5172,31,62,1,0,3,0,5,21,2,5,0,112,0
2749,95,67,1,0,3,2,5,8,3,5,1,20,0
3583,49,85,3,0,3,0,5,21,8,6,4,115,1
10939,61,23,3,1,0,0,5,13,8,6,5,6,1
19027,87,68,1,0,3,0,5,3,1,5,0,154,0
8892,13,90,1,1,0,0,5,19,8,6,0,216,0
10860,5,85,1,0,3,0,5,9,3,5,0,5,0
18343,49,85,3,1,0,1,6,11,8,6,1,108,0
15470,64,14,1,0,0,0,5,19,5,5,4,51,0
14191,103,91,1,0,3,0,5,6,1,5,0,55,0
4879,95,67,1,0,3,0,5,18,8,6,1,28,1
12643,5,85,3,0,3,0,5,17,1,2,0,41,0
16566,91,83,1,1,3,2,5,21,3,5,1,89,0
14202,116,27,1,0,3,2,5,16,7,5,0,45,0
9593,5,85,0,0,1,0,5,1,2,6,1,36,0
8079,5,85,3,0,3,0,5,15,8,6,0,57,0
7477,5,85,1,0,3,0,5,16,8,6,0,68,1
7409,48,82,1,1,3,1,6,20,8,6,1,38,0
4512,66,27,1,0,3,0,4,11,2,5,0,22,0
9944,55,71,1,0,3,0,5,21,8,6,4,76,0
689,49,85,2,0,3,0,5,6,1,5,4,52,0
12276,11,8,1,0,3,0,5,17,5,3,2,112,1
14533,64,14,1,0,3,0,5,15,0,5,1,26,1
10272,120,89,1,0,3,4,6,16,8,6,4,27,0
14423,4,57,3,0,3,2,5,6,8,5,0,63,0
15271,64,14,1,0,3,0,5,4,3,5,2,20,1
18603,95,67,1,0,3,0,5,1,8,6,3,106,0
17617,31,62,1,0,3,2,5,21,5,5,4,37,0
9962,25,15,3,0,1,0,5,16,4,5,3,71,0
1872,68,27,1,0,3,0,5,21,4,4,1,72,0
5013,103,91,1,0,3,0,5,21,1,5,3,11,0
2323,6,88,1,1,3,0,0,5,8,6,3,55,0
4794,5,85,1,0,3,2,5,21,6,5,4,25,0
17713,101,40,1,0,3,0,5,16,1,5,0,53,0
3990,48,82,1,0,1,0,5,21,4,5,2,13,0
18028,48,82,1,0,3,0,5,21,4,5,4,76,0
2008,48,82,1,0,3,0,5,21,8,6,3,192,1
17178,5,85,3,0,3,0,5,21,4,5,0,123,0
4897,5,85,3,1,3,0,5,13,5,5,1,19,0
17405,49,85,1,0,3,0,5,21,8,6,4,35,0
8015,5,85,1,1,0,1,6,15,4,2,0,102,0
14806,6,88,1,1,3,2,5,21,4,5,4,19,0
14099,65,80,1,0,3,2,5,21,7,0,0,14,0
